OBJECTID,LoggerID,Date,DateTime,Interval,Average DO,Avg Temp (C),Avg Temp (F),Coordinates,Avg_Ct,GlobalID,x,y
124,2006674,2022-07-15,7/15/2022 10:00:00 PM,4,8.531111,25.72583,78.3065,"41.759402, -70.269837",36,b816fd54-8096-4052-81f4-385bd3753edd,-7822402.47296633,5125006.88823219
125,2006674,2022-07-16,7/16/2022 4:00:00 AM,1,8.927778,23.11111,73.6,"41.759402, -70.269837",36,389955e5-f543-4c9f-b438-11fb425ce5e8,-7822402.47296633,5125006.88823219
126,2006674,2022-07-16,7/16/2022 10:00:00 AM,2,9.359445,20.55861,69.00549,"41.759402, -70.269837",36,305ab7b0-b1c5-41f7-80bd-5f7c283c7bc7,-7822402.47296633,5125006.88823219
127,2006674,2022-07-16,7/16/2022 4:00:00 PM,3,8.731112,23.87056,74.967,"41.759402, -70.269837",36,f122c060-991c-494d-ae25-3de30e6e86b8,-7822402.47296633,5125006.88823219
128,2006674,2022-07-16,7/16/2022 10:00:00 PM,4,8.416945,25.97194,78.7495,"41.759402, -70.269837",36,97faeb78-b91e-413f-bd8b-ea65e23c07cb,-7822402.47296633,5125006.88823219
129,2006674,2022-07-17,7/17/2022 4:00:00 AM,1,8.626945,24.34694,75.8245,"41.759402, -70.269837",36,c2e4061e-c199-4fee-9595-eebfd653e152,-7822402.47296633,5125006.88823219
130,2006674,2022-07-17,7/17/2022 10:00:00 AM,2,8.876667,22.71833,72.89301,"41.759402, -70.269837",36,164a1d14-c708-43aa-9c8e-b726f78f1606,-7822402.47296633,5125006.88823219
131,2006674,2022-07-17,7/17/2022 4:00:00 PM,3,8.446111,25.03667,77.06599,"41.759402, -70.269837",36,5e96d7dc-b7eb-4c7d-96c8-5a293c49932f,-7822402.47296633,5125006.88823219
132,2006674,2022-07-17,7/17/2022 10:00:00 PM,4,8.010278,27.86611,82.159,"41.759402, -70.269837",36,3221b7ca-9812-483a-865c-b288444346da,-7822402.47296633,5125006.88823219
133,2006674,2022-07-18,7/18/2022 4:00:00 AM,1,8.472777,25.12694,77.2285,"41.759402, -70.269837",36,81a7c937-c44a-4139-a0ae-a6d57d3a8d4a,-7822402.47296633,5125006.88823219
134,2006674,2022-07-18,7/18/2022 10:00:00 AM,2,8.675,23.76056,74.769,"41.759402, -70.269837",36,dc3209e4-3318-480e-b511-74114aa8e7d1,-7822402.47296633,5125006.88823219
135,2006674,2022-07-18,7/18/2022 4:00:00 PM,3,8.266945,26.10222,78.98399,"41.759402, -70.269837",36,e1d4f3d5-7df1-4d25-9770-a4097f8374f7,-7822402.47296633,5125006.88823219
136,2006674,2022-07-18,7/18/2022 10:00:00 PM,4,7.985833,27.43583,81.3845,"41.759402, -70.269837",36,2a6e9c3c-a497-4ec4-a805-315c3bc98beb,-7822402.47296633,5125006.88823219
137,2006674,2022-07-19,7/19/2022 4:00:00 AM,1,8.305,25.24917,77.4485,"41.759402, -70.269837",36,580174bf-fbdb-4446-a366-e8720f2dcf43,-7822402.47296633,5125006.88823219
138,2006674,2022-07-19,7/19/2022 10:00:00 AM,2,8.457222,24.17611,75.517,"41.759402, -70.269837",36,47e0a88d-7dee-41de-982b-32418362222d,-7822402.47296633,5125006.88823219
139,2006674,2022-07-19,7/19/2022 4:00:00 PM,3,7.870278,28.375,83.075,"41.759402, -70.269837",36,48a61f2b-a169-40a4-b4dc-5fba6b3ae6c6,-7822402.47296633,5125006.88823219
140,2006674,2022-07-19,7/19/2022 10:00:00 PM,4,7.453611,31.12306,88.0215,"41.759402, -70.269837",36,230d9134-dace-476c-9455-d3f147c091a5,-7822402.47296633,5125006.88823219
141,2006674,2022-07-20,7/20/2022 4:00:00 AM,1,8.246388,25.75722,78.363,"41.759402, -70.269837",36,da2f7835-b925-4221-9310-1630a67316dc,-7822402.47296633,5125006.88823219
142,2006674,2022-07-20,7/20/2022 10:00:00 AM,2,8.861389,22.28639,72.11549,"41.759402, -70.269837",36,e5cd5939-ae06-4666-904f-b40b9288a9f8,-7822402.47296633,5125006.88823219
143,2006674,2022-07-20,7/20/2022 4:00:00 PM,3,7.740833,29.46694,85.0405,"41.759402, -70.269837",36,9c48c93b-80e0-40c5-a189-83ab7bd55e3a,-7822402.47296633,5125006.88823219
144,2006674,2022-07-20,7/20/2022 10:00:00 PM,4,6.848611,36.655,97.979,"41.759402, -70.269837",36,0f08c735-892c-4d43-b007-1f73dbbc9437,-7822402.47296633,5125006.88823219
145,2006674,2022-07-21,7/21/2022 4:00:00 AM,1,8.293056,25.90167,78.623,"41.759402, -70.269837",36,b0e9da9d-1f23-4020-becb-6a68d5c50723,-7822402.47296633,5125006.88823219
146,2006674,2022-07-21,7/21/2022 10:00:00 AM,2,8.602777,23.88278,74.989,"41.759402, -70.269837",36,2c99fbc4-1cde-4b57-b85a-c9fe790abca6,-7822402.47296633,5125006.88823219
147,2006674,2022-07-21,7/21/2022 4:00:00 PM,3,8.654,23.671,74.6078,"41.759402, -70.269837",10,feb4a3d4-6c93-4631-be06-a490481136ab,-7822402.47296633,5125006.88823219
148,2006684,2022-07-06,7/6/2022 10:00:00 PM,4,8.737692,23.26077,73.86938,"41.761238, -70.267404",13,c327f619-a8d6-4037-bc62-f2c0b1012f0e,-7822131.63264523,5125280.88250849
149,2006684,2022-07-07,7/7/2022 4:00:00 AM,1,8.839444,22.76194,72.9715,"41.761238, -70.267404",36,5a75f2b3-c349-42ed-857e-0af4aa4e9275,-7822131.63264523,5125280.88250849
150,2006684,2022-07-07,7/7/2022 10:00:00 AM,2,8.950833,22.23361,72.0205,"41.761238, -70.267404",36,5acc34e3-0544-4c02-ba43-7666da4e4a6f,-7822131.63264523,5125280.88250849
151,2006684,2022-07-07,7/7/2022 4:00:00 PM,3,8.928333,22.89444,73.21,"41.761238, -70.267404",36,6fb82223-d921-4737-8daf-74cbf846ec72,-7822131.63264523,5125280.88250849
152,2006684,2022-07-07,7/7/2022 10:00:00 PM,4,8.033611,28.06222,82.51199,"41.761238, -70.267404",36,4a7e5447-3344-477d-9e6c-9d6aa23f5e1c,-7822131.63264523,5125280.88250849
153,2006684,2022-07-08,7/8/2022 4:00:00 AM,1,8.683888,22.31583,72.1685,"41.761238, -70.267404",36,7eaceac8-f3c6-4b0d-81d1-bef66014f8bc,-7822131.63264523,5125280.88250849
154,2006684,2022-07-08,7/8/2022 10:00:00 AM,2,9.726389,17.3675,63.2615,"41.761238, -70.267404",36,c9f9c0e2-481c-4fd1-8c58-cc916c15540e,-7822131.63264523,5125280.88250849
155,2006684,2022-07-08,7/8/2022 4:00:00 PM,3,8.6075,25.68639,78.2355,"41.761238, -70.267404",36,ed7e5b89-863f-4741-b72c-96b05d3d4065,-7822131.63264523,5125280.88250849
156,2006684,2022-07-08,7/8/2022 10:00:00 PM,4,7.325,32.34667,90.224,"41.761238, -70.267404",36,b5ee0747-8204-45fc-880f-0511c444e295,-7822131.63264523,5125280.88250849
157,2006684,2022-07-09,7/9/2022 4:00:00 AM,1,8.166945,25.49583,77.8925,"41.761238, -70.267404",36,b71376b6-bd90-4f7c-84e8-536db941070f,-7822131.63264523,5125280.88250849
158,2006684,2022-07-09,7/9/2022 10:00:00 AM,2,8.915833,21.47445,70.654,"41.761238, -70.267404",36,b89b33c5-8db4-4903-b79f-087d3d54ddb9,-7822131.63264523,5125280.88250849
159,2006684,2022-07-09,7/9/2022 4:00:00 PM,3,8.725555,24.33611,75.805,"41.761238, -70.267404",36,1d678b5f-34b6-469a-aaa5-645327ac2c3b,-7822131.63264523,5125280.88250849
160,2006684,2022-07-09,7/9/2022 10:00:00 PM,4,8.106389,27.52306,81.5415,"41.761238, -70.267404",36,71d484c0-01cf-4d40-82b0-6713c7ac33ab,-7822131.63264523,5125280.88250849
161,2006684,2022-07-10,7/10/2022 4:00:00 AM,1,9.091389,20.73056,69.315,"41.761238, -70.267404",36,d370b1ae-2221-42a4-9a1d-88273908111d,-7822131.63264523,5125280.88250849
162,2006684,2022-07-10,7/10/2022 10:00:00 AM,2,10.32917,14.95833,58.925,"41.761238, -70.267404",36,fb0fe816-e401-411c-87ad-7d783eb204df,-7822131.63264523,5125280.88250849
163,2006684,2022-07-10,7/10/2022 4:00:00 PM,3,9.221666,23.53444,74.362,"41.761238, -70.267404",36,aea71666-e86a-4ff5-9e41-58ce892988b4,-7822131.63264523,5125280.88250849
164,2006684,2022-07-10,7/10/2022 10:00:00 PM,4,8.201944,27.5425,81.57649,"41.761238, -70.267404",36,ee777412-81e5-4f24-8d9b-eee7e4bc71b7,-7822131.63264523,5125280.88250849
165,2006684,2022-07-11,7/11/2022 4:00:00 AM,1,9.129723,20.57944,69.043,"41.761238, -70.267404",36,c3b43b17-14e1-458d-9e80-0210c2f8e857,-7822131.63264523,5125280.88250849
166,2006684,2022-07-11,7/11/2022 10:00:00 AM,2,10.11,15.895,60.611,"41.761238, -70.267404",36,47f5df4a-0a4d-401b-9387-9468395cb697,-7822131.63264523,5125280.88250849
167,2006684,2022-07-11,7/11/2022 4:00:00 PM,3,8.853611,25.77806,78.4005,"41.761238, -70.267404",36,d9b23f39-a398-4f5b-a2a6-8cf8c85f8118,-7822131.63264523,5125280.88250849
168,2006684,2022-07-11,7/11/2022 10:00:00 PM,4,7.719722,30.17972,86.3235,"41.761238, -70.267404",36,e3e31cee-4674-4c99-9b00-9bca1d561151,-7822131.63264523,5125280.88250849
169,2006684,2022-07-12,7/12/2022 4:00:00 AM,1,8.749444,22.54389,72.57899,"41.761238, -70.267404",36,b77b37b5-6666-4e2b-b10d-4d7bb138969f,-7822131.63264523,5125280.88250849
170,2006684,2022-07-12,7/12/2022 10:00:00 AM,2,9.410277,19.05944,66.307,"41.761238, -70.267404",36,e3699af6-92f2-406a-b156-b8fb74ee753c,-7822131.63264523,5125280.88250849
171,2006684,2022-07-12,7/12/2022 4:00:00 PM,3,8.397778,27.16778,80.902,"41.761238, -70.267404",36,aae12852-9546-4bb8-b12e-7357efe87b17,-7822131.63264523,5125280.88250849
172,2006684,2022-07-12,7/12/2022 10:00:00 PM,4,7.3,32.4225,90.3605,"41.761238, -70.267404",36,fbee9177-894f-4b2e-814a-f3a0fa77c1ae,-7822131.63264523,5125280.88250849
173,2006684,2022-07-13,7/13/2022 4:00:00 AM,1,7.913333,27.25972,81.0675,"41.761238, -70.267404",36,ba83a566-88ae-4086-ac6f-d2fa8f69210a,-7822131.63264523,5125280.88250849
174,2006684,2022-07-13,7/13/2022 10:00:00 AM,2,8.413611,24.275,75.695,"41.761238, -70.267404",36,30ec6391-19bb-4fe6-95fd-a1965a25c526,-7822131.63264523,5125280.88250849
175,2006684,2022-07-13,7/13/2022 4:00:00 PM,3,8.413055,25.37361,77.6725,"41.761238, -70.267404",36,06b98add-99fe-4bc0-acdc-052dbc289d19,-7822131.63264523,5125280.88250849
176,2006684,2022-07-13,7/13/2022 10:00:00 PM,4,7.8525,29.12194,84.41949,"41.761238, -70.267404",36,7e45d8f6-e340-41fa-8d36-3c5293f0079d,-7822131.63264523,5125280.88250849
177,2006684,2022-07-14,7/14/2022 4:00:00 AM,1,8.214444,25.69417,78.2495,"41.761238, -70.267404",36,d20df150-42c0-4e43-b3e5-69ee0c79c4c6,-7822131.63264523,5125280.88250849
178,2006684,2022-07-14,7/14/2022 10:00:00 AM,2,8.771111,22.54139,72.5745,"41.761238, -70.267404",36,308ff556-2da6-4cd6-a1a2-47cac158f906,-7822131.63264523,5125280.88250849
179,2006684,2022-07-14,7/14/2022 4:00:00 PM,3,8.623611,24.62,76.316,"41.761238, -70.267404",36,a4d98d7b-60e1-4e12-b702-437ff14526ce,-7822131.63264523,5125280.88250849
180,2006684,2022-07-14,7/14/2022 10:00:00 PM,4,7.943889,28.52861,83.3515,"41.761238, -70.267404",36,dc8f2c08-6411-484b-83f6-2cb5b9e31e14,-7822131.63264523,5125280.88250849
181,2006684,2022-07-15,7/15/2022 4:00:00 AM,1,8.270555,25.39972,77.7195,"41.761238, -70.267404",36,3c3ab50f-d993-4678-8592-b386acaeed11,-7822131.63264523,5125280.88250849
182,2006684,2022-07-15,7/15/2022 10:00:00 AM,2,8.865278,22.06583,71.71851,"41.761238, -70.267404",36,3a795d78-19f9-4d28-b598-fd9f9ca2406c,-7822131.63264523,5125280.88250849
183,2006684,2022-07-15,7/15/2022 4:00:00 PM,3,8.887222,23.36972,74.0655,"41.761238, -70.267404",36,972dc015-b600-413e-aa41-716e67f6a680,-7822131.63264523,5125280.88250849
184,2006684,2022-07-15,7/15/2022 10:00:00 PM,4,8.545278,25.57083,78.0275,"41.761238, -70.267404",36,4bc755be-7756-4235-be46-da2881fb2ee3,-7822131.63264523,5125280.88250849
185,2006684,2022-07-16,7/16/2022 4:00:00 AM,1,8.632778,23.98722,75.177,"41.761238, -70.267404",36,5abff049-120a-432e-ba0b-921ace2eb39b,-7822131.63264523,5125280.88250849
186,2006684,2022-07-16,7/16/2022 10:00:00 AM,2,9.078889,21.31667,70.37,"41.761238, -70.267404",36,af66beca-ca83-4fe1-8c9f-2addc38b8398,-7822131.63264523,5125280.88250849
187,2006684,2022-07-16,7/16/2022 4:00:00 PM,3,8.916667,23.02944,73.453,"41.761238, -70.267404",36,48a1f887-d337-41ea-b49f-973f81982bbe,-7822131.63264523,5125280.88250849
188,2006684,2022-07-16,7/16/2022 10:00:00 PM,4,8.523334,25.41917,77.7545,"41.761238, -70.267404",36,553c0b18-ea59-4853-83d5-69421a8940a5,-7822131.63264523,5125280.88250849
189,2006684,2022-07-17,7/17/2022 4:00:00 AM,1,8.510555,24.56611,76.21899,"41.761238, -70.267404",36,0b9212e4-daad-4409-8294-eebd5524ec21,-7822131.63264523,5125280.88250849
190,2006684,2022-07-17,7/17/2022 10:00:00 AM,2,8.723889,23.02889,73.452,"41.761238, -70.267404",36,327fc804-8380-4a57-a04f-8b3c790b0451,-7822131.63264523,5125280.88250849
191,2006684,2022-07-17,7/17/2022 4:00:00 PM,3,8.655556,24.11139,75.4005,"41.761238, -70.267404",36,070df548-077a-4178-87e4-0867a282f8c9,-7822131.63264523,5125280.88250849
192,2006684,2022-07-17,7/17/2022 10:00:00 PM,4,8.172778,27.10389,80.787,"41.761238, -70.267404",36,2562d6a1-d082-4385-9c8c-dcccf2c91aca,-7822131.63264523,5125280.88250849
193,2006684,2022-07-18,7/18/2022 4:00:00 AM,1,8.316389,25.50139,77.9025,"41.761238, -70.267404",36,59ba4a29-4b51-438d-ae9d-9ab42bdff12e,-7822131.63264523,5125280.88250849
194,2006684,2022-07-18,7/18/2022 10:00:00 AM,2,8.564722,23.89361,75.0085,"41.761238, -70.267404",36,0f208715-8bf5-497f-93ff-5cedf2af4edc,-7822131.63264523,5125280.88250849
195,2006684,2022-07-18,7/18/2022 4:00:00 PM,3,8.363611,25.58167,78.047,"41.761238, -70.267404",36,4295cec3-f560-4021-a256-1fb8014942ab,-7822131.63264523,5125280.88250849
196,2006684,2022-07-18,7/18/2022 10:00:00 PM,4,7.888611,27.62111,81.718,"41.761238, -70.267404",36,40aa5b77-268e-4cd1-8e90-c96c7fda8b0b,-7822131.63264523,5125280.88250849
197,2006684,2022-07-19,7/19/2022 4:00:00 AM,1,8.178611,25.44,77.792,"41.761238, -70.267404",36,36b3331f-4869-4f3b-ba39-be11170482ae,-7822131.63264523,5125280.88250849
198,2006684,2022-07-19,7/19/2022 10:00:00 AM,2,8.368055,24.20194,75.5635,"41.761238, -70.267404",36,45ac4031-9182-42bf-a093-c389ac6150eb,-7822131.63264523,5125280.88250849
199,2006684,2022-07-19,7/19/2022 4:00:00 PM,3,8.015555,27.82444,82.084,"41.761238, -70.267404",36,d070d7b8-4865-4581-8d76-7e3a38c18505,-7822131.63264523,5125280.88250849
200,2006684,2022-07-19,7/19/2022 10:00:00 PM,4,7.3425,31.56639,88.8195,"41.761238, -70.267404",36,71b9cdf1-bcff-4a35-8751-43080dfb3fc9,-7822131.63264523,5125280.88250849
201,2006684,2022-07-20,7/20/2022 4:00:00 AM,1,8.040556,26.37139,79.4685,"41.761238, -70.267404",36,e41e939b-006e-481b-85c2-99f1044942ed,-7822131.63264523,5125280.88250849
202,2006684,2022-07-20,7/20/2022 10:00:00 AM,2,8.788333,22.29167,72.125,"41.761238, -70.267404",36,0b22c05c-57b5-4e1f-8e7a-99fc408d7866,-7822131.63264523,5125280.88250849
203,2006684,2022-07-20,7/20/2022 4:00:00 PM,3,8.008333,28.44861,83.2075,"41.761238, -70.267404",36,69d7fda3-742c-4a12-b281-d4256ee9e2a9,-7822131.63264523,5125280.88250849
204,2006684,2022-07-20,7/20/2022 10:00:00 PM,4,6.708889,37.02972,98.6535,"41.761238, -70.267404",36,3e0e1976-d381-46e6-9de3-e3e186956fbe,-7822131.63264523,5125280.88250849
205,2006684,2022-07-21,7/21/2022 4:00:00 AM,1,7.783889,27.79806,82.0365,"41.761238, -70.267404",36,8b31db56-67a6-4109-90df-072e4e054667,-7822131.63264523,5125280.88250849
206,2006684,2022-07-21,7/21/2022 10:00:00 AM,2,8.4725,24.18139,75.5265,"41.761238, -70.267404",36,f66a8671-7cb9-406f-a5d6-5ed86bad576f,-7822131.63264523,5125280.88250849
207,2006684,2022-07-21,7/21/2022 4:00:00 PM,3,8.586,23.72,74.696,"41.761238, -70.267404",10,47fbdade-d3bd-42f8-882a-856a267e0a9d,-7822131.63264523,5125280.88250849
208,2002042,2022-07-09,7/9/2022 4:00:00 PM,3,9.147826,22.35696,72.24252,"41.774887, -70.483215",23,f8f028c0-3d37-47f9-9794-6ed766b9db83,-7846155.60327282,5127318.02804389
209,2002042,2022-07-09,7/9/2022 10:00:00 PM,4,9.146667,23.39778,74.116,"41.774887, -70.483215",36,a69ceedf-8df7-4340-aa8c-a985a62f6be1,-7846155.60327282,5127318.02804389
210,2002042,2022-07-10,7/10/2022 4:00:00 AM,1,9.306389,21.07028,69.9265,"41.774887, -70.483215",36,fb3109d7-e0c5-4da8-aa10-c69827130294,-7846155.60327282,5127318.02804389
211,2002042,2022-07-10,7/10/2022 10:00:00 AM,2,10.07389,17.22611,63.007,"41.774887, -70.483215",36,7e344915-5c46-4a9e-88ef-77cc94b26227,-7846155.60327282,5127318.02804389
212,2002042,2022-07-10,7/10/2022 4:00:00 PM,3,11.32611,12.86111,55.15,"41.774887, -70.483215",36,a03a4720-2b09-46bd-84b0-64b1521d5378,-7846155.60327282,5127318.02804389
213,2002042,2022-07-10,7/10/2022 10:00:00 PM,4,11.84889,15.38722,59.697,"41.774887, -70.483215",36,43e12f37-3334-42cd-84e6-fa211e73b497,-7846155.60327282,5127318.02804389
214,2002042,2022-07-11,7/11/2022 4:00:00 AM,1,11.40083,14.33139,57.7965,"41.774887, -70.483215",36,2029c05c-693d-4f23-bc5e-2f89c10af466,-7846155.60327282,5127318.02804389
215,2002042,2022-07-11,7/11/2022 10:00:00 AM,2,10.82,15.23444,59.422,"41.774887, -70.483215",36,f9ad8417-e456-47c1-a3e5-4659b6fbef06,-7846155.60327282,5127318.02804389
216,2002042,2022-07-11,7/11/2022 4:00:00 PM,3,11.1,13.75714,56.76286,"41.774887, -70.483215",7,d4552b05-867d-4f0b-8613-aa94a8043b62,-7846155.60327282,5127318.02804389
217,2002042,2022-07-11,7/11/2022 4:00:00 PM,3,11.31,12.71724,54.89103,"41.774702, -70.483212",29,a58d62e4-a1e8-41a8-b6b7-cd6ec9fd81c1,-7846155.26931435,5127290.41345852
218,2002042,2022-07-11,7/11/2022 10:00:00 PM,4,11.86333,13.56,56.408,"41.774702, -70.483212",36,289ae0b9-b783-44d9-8066-777facd455ed,-7846155.26931435,5127290.41345852
219,2002042,2022-07-12,7/12/2022 4:00:00 AM,1,10.42444,10.78806,51.4185,"41.774702, -70.483212",36,7f034038-4b5b-412a-af66-3b0be4e8f65a,-7846155.26931435,5127290.41345852
220,2002042,2022-07-12,7/12/2022 10:00:00 AM,2,10.60583,12.39972,54.3195,"41.774702, -70.483212",36,d0b7628e-946a-46fb-8e7a-cf1eec98aaea,-7846155.26931435,5127290.41345852
221,2002042,2022-07-12,7/12/2022 4:00:00 PM,3,10.43806,11.3575,52.4435,"41.774702, -70.483212",36,2eb6f122-d6d3-4e50-aedb-32e8ebfc6680,-7846155.26931435,5127290.41345852
222,2002042,2022-07-12,7/12/2022 10:00:00 PM,4,10.25194,10.485,50.873,"41.774702, -70.483212",36,7d07ca2a-4e95-4b84-a9d5-3416f8407649,-7846155.26931435,5127290.41345852
223,2002042,2022-07-13,7/13/2022 4:00:00 AM,1,9.578055,10.25639,50.4615,"41.774702, -70.483212",36,6839c35c-1a30-44c4-bdb6-598e9d4c70cb,-7846155.26931435,5127290.41345852
224,2002042,2022-07-13,7/13/2022 10:00:00 AM,2,9.313889,10.80917,51.4565,"41.774702, -70.483212",36,2537b0ef-9b8b-4cbe-b871-d46c088194df,-7846155.26931435,5127290.41345852
225,2002042,2022-07-13,7/13/2022 4:00:00 PM,3,10.09861,11.47028,52.6465,"41.774702, -70.483212",36,8562c636-e91e-4008-9010-fa8ad40bd22a,-7846155.26931435,5127290.41345852
226,2002042,2022-07-13,7/13/2022 10:00:00 PM,4,10.46278,11.05472,51.8985,"41.774702, -70.483212",36,a0d6bc10-3f1a-4854-86a2-4922c7b70e23,-7846155.26931435,5127290.41345852
227,2002042,2022-07-14,7/14/2022 4:00:00 AM,1,10.4325,11.43222,52.578,"41.774702, -70.483212",36,1992ce54-128a-4ac9-9164-46bab317518d,-7846155.26931435,5127290.41345852
228,2002042,2022-07-14,7/14/2022 10:00:00 AM,2,10.03472,10.33389,50.601,"41.774702, -70.483212",36,21dfe5f8-2d8c-4bff-bd5b-666a8a26e123,-7846155.26931435,5127290.41345852
229,2002042,2022-07-14,7/14/2022 4:00:00 PM,3,10.73154,13.00154,55.40277,"41.774702, -70.483212",13,a3c3e018-f114-4012-95bf-1546f2fb1f25,-7846155.26931435,5127290.41345852
230,2002043,2022-07-09,7/9/2022 4:00:00 PM,3,8.753478,22.69087,72.84357,"41.761786, -70.414975",23,27771f38-17cf-4292-8279-c518966fcd2d,-7838559.16122109,5125362.66445432
231,2002043,2022-07-09,7/9/2022 10:00:00 PM,4,8.87,23.16361,73.6945,"41.761786, -70.414975",36,ce94208f-5b62-4fa4-8759-684f153fad62,-7838559.16122109,5125362.66445432
232,2002043,2022-07-10,7/10/2022 4:00:00 AM,1,8.898889,21.50361,70.7065,"41.761786, -70.414975",36,7f5c4fa6-624c-41b5-8845-84d5303da14b,-7838559.16122109,5125362.66445432
233,2002043,2022-07-10,7/10/2022 10:00:00 AM,2,9.689167,17.26417,63.0755,"41.761786, -70.414975",36,4711664d-cb51-4f46-9783-98423a00bcd8,-7838559.16122109,5125362.66445432
234,2002043,2022-07-10,7/10/2022 4:00:00 PM,3,9.139444,11.83111,53.296,"41.761786, -70.414975",36,37d1d724-d700-4fe1-ac73-ca6e08baec93,-7838559.16122109,5125362.66445432
235,2002043,2022-07-10,7/10/2022 10:00:00 PM,4,9.276111,10.89528,51.6115,"41.761786, -70.414975",36,7e5db095-bbc2-4426-b324-32483f190b6c,-7838559.16122109,5125362.66445432
236,2002043,2022-07-11,7/11/2022 4:00:00 AM,1,9.434722,11.37806,52.4805,"41.761786, -70.414975",36,ef4e5ea5-2241-4876-a64d-d5fd0337a9f1,-7838559.16122109,5125362.66445432
237,2002043,2022-07-11,7/11/2022 10:00:00 AM,2,9.277778,11.22444,52.204,"41.761786, -70.414975",36,b5bc9c3c-c8d4-4ff7-90dc-e54470c496c9,-7838559.16122109,5125362.66445432
238,2002043,2022-07-11,7/11/2022 4:00:00 PM,3,9.066667,10.67667,51.218,"41.761786, -70.414975",15,da24185a-b56b-46bb-86b4-306e04bb7fd7,-7838559.16122109,5125362.66445432
239,2002043,2022-07-11,7/11/2022 4:00:00 PM,3,9.760952,11.67667,53.018,"41.761721, -70.414849",21,e8f46531-84d5-459b-b97b-56b7e1975efd,-7838545.13496525,5125352.96400453
240,2002043,2022-07-11,7/11/2022 10:00:00 PM,4,9.749722,11.11167,52.001,"41.761721, -70.414849",36,0491ff71-a560-4b31-b653-55196d9ad312,-7838545.13496525,5125352.96400453
241,2002043,2022-07-12,7/12/2022 4:00:00 AM,1,9.1875,10.14833,50.267,"41.761721, -70.414849",36,172f4c3b-8492-4e23-8b03-12949ee74401,-7838545.13496525,5125352.96400453
242,2002043,2022-07-12,7/12/2022 10:00:00 AM,2,9.011389,10.5175,50.9315,"41.761721, -70.414849",36,0cd79069-657b-4368-a1c4-99a51044dfdf,-7838545.13496525,5125352.96400453
243,2002043,2022-07-12,7/12/2022 4:00:00 PM,3,8.806666,9.837222,49.707,"41.761721, -70.414849",36,e00baff4-797d-4b07-8af0-87a627345812,-7838545.13496525,5125352.96400453
244,2002043,2022-07-12,7/12/2022 10:00:00 PM,4,8.467222,9.877778,49.78,"41.761721, -70.414849",36,eef41ee6-afe4-44d1-9a14-5018ff69bca9,-7838545.13496525,5125352.96400453
245,2002043,2022-07-13,7/13/2022 4:00:00 AM,1,8.408334,9.648334,49.367,"41.761721, -70.414849",36,f8ba0b7c-c0a4-46bd-99c4-2da0b15f5a1e,-7838545.13496525,5125352.96400453
246,2002043,2022-07-13,7/13/2022 10:00:00 AM,2,7.979167,9.959723,49.9275,"41.761721, -70.414849",36,449a33b3-f223-4e3e-b4c6-18d9f6c6cbad,-7838545.13496525,5125352.96400453
247,2002043,2022-07-13,7/13/2022 4:00:00 PM,3,8.62,9.590555,49.263,"41.761721, -70.414849",36,1e6444c2-3982-4cae-b593-a9b005136881,-7838545.13496525,5125352.96400453
248,2002043,2022-07-13,7/13/2022 10:00:00 PM,4,8.684444,9.647223,49.365,"41.761721, -70.414849",36,3ee03fe5-4b80-4a4b-a6a6-c3b6224a1933,-7838545.13496525,5125352.96400453
249,2002043,2022-07-14,7/14/2022 4:00:00 AM,1,8.868333,9.559167,49.2065,"41.761721, -70.414849",36,c45a5ddc-b9b9-4df5-9275-febe445c7aa4,-7838545.13496525,5125352.96400453
250,2002043,2022-07-14,7/14/2022 10:00:00 AM,2,8.717778,9.700556,49.461,"41.761721, -70.414849",36,387fd63c-4254-4de4-80f9-9b1939c8ed6b,-7838545.13496525,5125352.96400453
251,2002043,2022-07-14,7/14/2022 4:00:00 PM,3,8.7725,9.605,49.289,"41.761721, -70.414849",36,1b76fae2-dc69-4d1c-a462-201c9594c04a,-7838545.13496525,5125352.96400453
252,2002043,2022-07-14,7/14/2022 10:00:00 PM,4,8.938056,9.708055,49.4745,"41.761721, -70.414849",36,224ac3b5-5779-41b4-a3ff-40c96b9f220d,-7838545.13496525,5125352.96400453
253,2002043,2022-07-15,7/15/2022 4:00:00 AM,1,9.008056,9.798333,49.637,"41.761721, -70.414849",36,04a92da7-17b9-4764-885f-c375c8e8123e,-7838545.13496525,5125352.96400453
254,2002043,2022-07-15,7/15/2022 10:00:00 AM,2,9.278055,10.21639,50.3895,"41.761721, -70.414849",36,fcb1fd4a-ee6b-43e2-95c1-2c725bc0da9e,-7838545.13496525,5125352.96400453
255,2002043,2022-07-15,7/15/2022 4:00:00 PM,3,9.31,10.19556,50.352,"41.761721, -70.414849",36,6754f1d5-f6dc-4f47-9063-256dacf078c8,-7838545.13496525,5125352.96400453
256,2002043,2022-07-15,7/15/2022 10:00:00 PM,4,9.865556,10.60639,51.0915,"41.761721, -70.414849",36,62c7ab06-f001-4d40-a7dc-f034f5e53ad8,-7838545.13496525,5125352.96400453
257,2002043,2022-07-16,7/16/2022 4:00:00 AM,1,9.680278,10.38722,50.697,"41.761721, -70.414849",36,a9e32aaf-3164-460f-9f32-2509915a6594,-7838545.13496525,5125352.96400453
